t,x,y,z,Ox,Oy,Oz,q0,q1,q2,q3,vx, vy, vz, T_trans, T_rot, U_gr, U_em, E, q_norm,Frx, Fry, Frz, Fdx, Fdy, Fdz, Fextx, Fexty, Fextz
5.994000000e-01,0.000000000e+00,-6.057360838e-04,0.000000000e+00,-3.140536158e+00,0.000000000e+00,0.000000000e+00,9.981659799e-01,6.053657260e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.570268079e-02,0.000000000e+00,4.931483680e-07,1.972593472e-07,0.000000000e+00,-4.994043388e-05,-4.925002616e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.461181298e-09,0.000000000e+00,0.000000000e+00,5.461181298e-09,0.000000000e+00
5.995000000e-01,0.000000000e+00,-6.041662960e-04,0.000000000e+00,-3.138613168e+00,0.000000000e+00,0.000000000e+00,9.981754705e-01,6.037988098e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.569306584e-02,0.000000000e+00,4.925446310e-07,1.970178524e-07,0.000000000e+00,-4.993958865e-05,-4.925002617e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.454495445e-09,0.000000000e+00,0.000000000e+00,5.454495445e-09,0.000000000e+00
5.996000000e-01,0.000000000e+00,-6.025974725e-04,0.000000000e+00,-3.136678983e+00,0.000000000e+00,0.000000000e+00,9.981849308e-01,6.022328412e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.568339491e-02,0.000000000e+00,4.919377520e-07,1.967751008e-07,0.000000000e+00,-4.993873903e-05,-4.925002618e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.447774798e-09,0.000000000e+00,0.000000000e+00,5.447774798e-09,0.000000000e+00
5.997000000e-01,0.000000000e+00,-6.010296189e-04,0.000000000e+00,-3.134733608e+00,0.000000000e+00,0.000000000e+00,9.981943606e-01,6.006678260e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.567366804e-02,0.000000000e+00,4.913277397e-07,1.965310959e-07,0.000000000e+00,-4.993788502e-05,-4.925002619e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.441019452e-09,0.000000000e+00,0.000000000e+00,5.441019452e-09,0.000000000e+00
5.998000000e-01,0.000000000e+00,-5.994627408e-04,0.000000000e+00,-3.132777052e+00,0.000000000e+00,0.000000000e+00,9.982037601e-01,5.991037697e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.566388526e-02,0.000000000e+00,4.907146030e-07,1.962858412e-07,0.000000000e+00,-4.993702664e-05,-4.925002619e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.434229506e-09,0.000000000e+00,0.000000000e+00,5.434229506e-09,0.000000000e+00
5.999000000e-01,0.000000000e+00,-5.978968437e-04,0.000000000e+00,-3.130809322e+00,0.000000000e+00,0.000000000e+00,9.982131292e-01,5.975406780e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.565404661e-02,0.000000000e+00,4.900983506e-07,1.960393402e-07,0.000000000e+00,-4.993616389e-05,-4.925002620e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.427405057e-09,0.000000000e+00,0.000000000e+00,5.427405057e-09,0.000000000e+00
6.000000000e-01,0.000000000e+00,-5.963319333e-04,0.000000000e+00,-3.128830425e+00,0.000000000e+00,0.000000000e+00,9.982224680e-01,5.959785566e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.564415212e-02,0.000000000e+00,4.894789913e-07,1.957915965e-07,0.000000000e+00,-4.993529680e-05,-4.925002621e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.420546202e-09,0.000000000e+00,0.000000000e+00,5.420546202e-09,0.000000000e+00
6.001000000e-01,0.000000000e+00,-5.947680151e-04,0.000000000e+00,-3.126840367e+00,0.000000000e+00,0.000000000e+00,9.982317764e-01,5.944174111e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.563420184e-02,0.000000000e+00,4.888565342e-07,1.955426137e-07,0.000000000e+00,-4.993442537e-05,-4.925002622e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.413653040e-09,0.000000000e+00,0.000000000e+00,5.413653040e-09,0.000000000e+00
6.002000000e-01,0.000000000e+00,-5.932050948e-04,0.000000000e+00,-3.124839158e+00,0.000000000e+00,0.000000000e+00,9.982410545e-01,5.928572471e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.562419579e-02,0.000000000e+00,4.882309880e-07,1.952923952e-07,0.000000000e+00,-4.993354961e-05,-4.925002623e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.406725670e-09,0.000000000e+00,0.000000000e+00,5.406725670e-09,0.000000000e+00
6.003000000e-01,0.000000000e+00,-5.916431778e-04,0.000000000e+00,-3.122826802e+00,0.000000000e+00,0.000000000e+00,9.982503022e-01,5.912980702e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.561413401e-02,0.000000000e+00,4.876023619e-07,1.950409447e-07,0.000000000e+00,-4.993266954e-05,-4.925002624e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.399764193e-09,0.000000000e+00,0.000000000e+00,5.399764193e-09,0.000000000e+00
6.004000000e-01,0.000000000e+00,-5.900822698e-04,0.000000000e+00,-3.120803309e+00,0.000000000e+00,0.000000000e+00,9.982595197e-01,5.897398862e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.560401655e-02,0.000000000e+00,4.869706648e-07,1.947882659e-07,0.000000000e+00,-4.993178518e-05,-4.925002625e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.392768707e-09,0.000000000e+00,0.000000000e+00,5.392768707e-09,0.000000000e+00
6.005000000e-01,0.000000000e+00,-5.885223764e-04,0.000000000e+00,-3.118768686e+00,0.000000000e+00,0.000000000e+00,9.982687069e-01,5.881827005e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.559384343e-02,0.000000000e+00,4.863359057e-07,1.945343623e-07,0.000000000e+00,-4.993089652e-05,-4.925002625e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.385739313e-09,0.000000000e+00,0.000000000e+00,5.385739313e-09,0.000000000e+00
6.006000000e-01,0.000000000e+00,-5.869635030e-04,0.000000000e+00,-3.116722939e+00,0.000000000e+00,0.000000000e+00,9.982778638e-01,5.866265189e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.558361470e-02,0.000000000e+00,4.856980939e-07,1.942792376e-07,0.000000000e+00,-4.993000359e-05,-4.925002626e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.378676112e-09,0.000000000e+00,0.000000000e+00,5.378676112e-09,0.000000000e+00
6.007000000e-01,0.000000000e+00,-5.854056553e-04,0.000000000e+00,-3.114666077e+00,0.000000000e+00,0.000000000e+00,9.982869904e-01,5.850713469e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.557333038e-02,0.000000000e+00,4.850572385e-07,1.940228954e-07,0.000000000e+00,-4.992910640e-05,-4.925002627e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.371579206e-09,0.000000000e+00,0.000000000e+00,5.371579206e-09,0.000000000e+00
6.008000000e-01,0.000000000e+00,-5.838488388e-04,0.000000000e+00,-3.112598107e+00,0.000000000e+00,0.000000000e+00,9.982960868e-01,5.835171901e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.556299053e-02,0.000000000e+00,4.844133487e-07,1.937653395e-07,0.000000000e+00,-4.992820497e-05,-4.925002628e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.364448697e-09,0.000000000e+00,0.000000000e+00,5.364448697e-09,0.000000000e+00
6.009000000e-01,0.000000000e+00,-5.822930590e-04,0.000000000e+00,-3.110519036e+00,0.000000000e+00,0.000000000e+00,9.983051529e-01,5.819640542e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.555259518e-02,0.000000000e+00,4.837664337e-07,1.935065735e-07,0.000000000e+00,-4.992729929e-05,-4.925002629e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.357284686e-09,0.000000000e+00,0.000000000e+00,5.357284686e-09,0.000000000e+00
6.010000000e-01,0.000000000e+00,-5.807383216e-04,0.000000000e+00,-3.108428873e+00,0.000000000e+00,0.000000000e+00,9.983141889e-01,5.804119448e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.554214436e-02,0.000000000e+00,4.831165028e-07,1.932466011e-07,0.000000000e+00,-4.992638940e-05,-4.925002630e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.350087278e-09,0.000000000e+00,0.000000000e+00,5.350087278e-09,0.000000000e+00
6.011000000e-01,0.000000000e+00,-5.791846320e-04,0.000000000e+00,-3.106327624e+00,0.000000000e+00,0.000000000e+00,9.983231946e-01,5.788608675e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.553163812e-02,0.000000000e+00,4.824635654e-07,1.929854262e-07,0.000000000e+00,-4.992547530e-05,-4.925002630e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.342856574e-09,0.000000000e+00,0.000000000e+00,5.342856574e-09,0.000000000e+00
